address,in_degree,out_degree,total_in,total_out,balance,label
0xfdd3bfe92735e109726d397007464624a39334d7,1,1,2.525283745355392,2.5252484490329565,3.5296322435485195e-05,0
0xd0cc2b24980cbcca47ef755da88b220a82291407,11,8,6.951418263598664,1.562532319267848,5.388885944330816,1
0xd8711dba2db856eebd7f01db3d877e4c53d6dee2,1,1,0.0953101798043248,0.0927139616355212,0.0025962181688035,0
0x7e8def9b77417f60a5a6a420573f4580e14e17b1,0,1,0.0,0.2599783234495407,-0.2599783234495407,0
0x984a01719fceeedd10c43afca9d4220508e54f1a,0,1,0.0,0.3084503972825597,-0.3084503972825597,0
0x86849f631edd436794ec35982f4b5459056190d3,1,1,0.0953101798043248,0.094202675839059,0.0011075039652657,0
0x0e16368ec4ecf1f6bbce431d6bd03815c99d1c9d,1,1,0.0953101798043248,0.0893691540807443,0.0059410257235804,0
0x3fd6e50cf529ff779f2f387470bdd8df99c96690,1,1,0.4112748654043249,0.4101599248557753,0.0011149405485496,0
0x68d86d5fc6e2288a8ea7c7c46642960c95866428,1,0,1.2728988231782998,0.0,1.2728988231782998,0
0x48eaf48a1e3bc80221e0eedfbc2a6a9014fdca25,1,1,0.0198026272961797,0.0069756137364252,0.0128270135597544,0
0x7b26e1cd35435bf375c384449dd85c5b3169f209,2,2,0.022798136275978,0.0110786867229476,0.0117194495530303,0
0x9fc485fbf6d32afd59a73449e19aa9f2cd5cce36,1,10,1.385043579218238,3.715362943371164,-2.330319364152926,0
0x7097548ae38481dfea71dbc15c5ef7073c79a391,0,1,0.0,0.687581581808508,-0.687581581808508,0
0x158210172308b3c8bc1881e271836376f9bade24,3,6,3.989380253164073,6.489937087018341,-2.5005568338542687,0
0x9aadc1b96bf986dd58cc836dc19164c28c946c82,5,6,6.474919184220049,6.246769883277389,0.2281493009426602,0
0x7b5e976ba9bf3f7b4ad5fae319883aa49d34cd03,1,1,0.0198026272961797,0.0186052195130615,0.0011974077831181,0
0x7c522355c13d05a86dcc4389f37f9014b7dd5f97,0,1,0.0,0.327972957718482,-0.327972957718482,0
0x66c9ab2cbdd70dcc98d025cca5d3cecff8509eaf,0,1,0.0,1.7047480922384253,-1.7047480922384253,0
0x4f1bfdeae229bd7f259d45e5a0637aa2e4bcbee6,3,5,0.7312088054896803,1.29187150460089,-0.5606626991112097,0
0x4cdc1cba0aeb5539f2e0ba158281e67e0e54a9b1,2,0,0.0134853423311511,0.0,0.0134853423311511,1
0x17ca02ca4662f15b281cb565eb818efa8607598e,2,3,0.154935508080244,0.0781695698303117,0.0767659382499323,0
0x81aa713372fa1cd34cbb4ff0c9e9ac4688a25b70,4,3,1.6041814979618214,1.5487104163173,0.0554710816445214,0
0x00e01a648ff41346cdeb873182383333d2184dd1,20,0,32.26700470291945,0.0,32.26700470291945,1
0x7262640299c804fa75b7c814b840a89899ea6c7b,0,1,0.0,1.386063334435281,-1.386063334435281,0
0xc32fdc40bc6fa7030b402f5fb158331d4854b043,3,2,1.363713426422666,1.3397174782309431,0.0239959481917226,0
0xa3b95e2e1550df8d5f63bbe540abd5b442d81246,4,5,3.383828702522236,4.004914292306268,-0.6210855897840326,0
0x379805e181aa49041ea0c859fc10141cc2921a73,1,1,2.136530508663963,2.406090418850957,-0.2695599101869939,0
0x5b58a1db52be6210259196a78be144e53e7cc6d4,0,1,0.0,0.6925630124669848,-0.6925630124669848,0
0x56b2321324fd4b2a416ef84730228a9d559b30b8,1,1,1.099060188346071,1.098913243376698,0.0001469449693731,0
0xcdd82f10463391ffd769ea9ce4b4a26502b3cec5,3,6,2.712506921819151,15.224453838212357,-12.511946916393205,0
0x68ada143dc21d3a079ee73bb3a10e9ce41449784,2,1,3.856245989959148,2.5498012793864264,1.306444710572721,0
0xd38a48f145e3d695fadda4bc9e1b394b4c692045,0,1,0.0,1.45890877722385,-1.45890877722385,0
0x7916383f4cf051a09f35aad03b66f1629aea2b04,1,3,1.0031698114462009,4.229953422914711,-3.2267836114685107,0
0xe012765066411e69f32456cb4bb256f546526124,1,1,1.3403283567543152,1.3402129140616437,0.0001154426926714,0
0x24a0393e5784a9b8f1931f3820d29a6cd8e95ced,2,1,2.0778169151475985,2.072803737621796,0.0050131775258024,0
0x0cc27298171aa2c1a54c746b5e57c1e043d1e140,0,1,0.0,1.097112513233636,-1.097112513233636,0
0x59b78692a3a9d215d2834bf68d001e7c13e0ac91,4,1,3.57050745827015,2.372990433143974,1.1975170251261755,0
0x2d92f62d5f95f0caa26364c3c50ed0a9e3340531,2,4,1.993441823699713,2.8436443828973763,-0.8502025591976632,0
0x7fc08518679b825e62e306ccc27d373eecd2a107,1,1,3.274834013637226,3.4480299366788,-0.173195923041574,0
0x5326b57f1184ee8a1a2fcab2f2562fccb8027f7a,0,1,0.0,0.8322415601935287,-0.8322415601935287,0
0x2cc84a4d87675570efaeee019912185d0c5c5a39,1,3,0.6982342196085024,0.8604323799865778,-0.1621981603780754,0
0xbe2c434c49959ec0b6bb4885e63ff9977c009298,4,5,5.615451400468361,7.888807530326225,-2.273356129857864,0
0x94c9e001b879661be158e23e100549575942bcc5,4,15,2.4775596899701315,2.4102567181022114,0.0673029718679201,0
0x2b065809f6ec6df32878bcd26711a0e2bcf59c26,3,5,1.565165131683121,4.534290707405178,-2.9691255757220576,1
0x2842e27585590d50c4a8ed1a350dae8096ff79d6,1,1,0.0164580885959276,0.6997242501413247,-0.6832661615453971,0
0x3362ea011734eeeec1c6181fb03930c7c550d06a,3,1,7.194436851100335,2.19717790958063,4.997258941519705,0
0x22eb0b23e5ad7ef827aff13b2e40ed63e277844e,3,0,0.0735803329766507,0.0,0.0735803329766507,0
0x66817272d39da7fd4c552f430fc0b694e357c157,14,6,11.473332488190582,5.575471498166041,5.897860990024541,0
0x673efbd6627a2a48c67c6dc18d6fe33255bab345,1,0,0.0953101798043248,0.0,0.0953101798043248,0
0xd1b68a2d301ea75b9e8dfb1efb54f733df3dfc6c,5,7,2.4714685213247947,4.087121728071988,-1.6156532067471936,0
0x267be1c1d684f78cb4f6a176c4911b741e4ffdc0,0,1,0.0,2.525283745355392,-2.525283745355392,0
0x45eedcc7afb8ea8af21f63b8b3385affaa3dbf68,21,0,1.7812302496899752,0.0,1.7812302496899752,0
0x7ed1e469fcb3ee19c0366d829e291451be638e59,0,2,0.0,2.853621900773529,-2.853621900773529,0
0xa976eaf7c86424e27f21d694ed77602cb8c3fac8,2,2,0.0109676350059626,0.0122495948552736,-0.001281959849311,0
0x843fa308e2bcb391e2c7d3358a362adad1485ebb,3,3,0.0298000001404992,0.0155836093533621,0.014216390787137,0
0x174f897762bd845703b80b05b604332be91788e4,3,4,0.2747773629572724,0.2742225759800469,0.0005547869772254,0
0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0,8,0.0,5.664309848227121,-5.664309848227121,0
0xd42433a8a0a1ceb73c8ff4e432463e2ee109039d,3,0,1.4872702784598926,0.0,1.4872702784598926,0
0x422adcf787e49dd93ce10a583655c212e00d42ce,3,0,1.0028453735761012,0.0,1.0028453735761012,0
0x725803315519de78d232265a8f1040f054e70b98,2,0,0.8294029836058162,0.0,0.8294029836058162,0
0x57ccee9100daa272b962c48543460a8e3ac6f674,3,0,2.747270914255491,0.0,2.747270914255491,0
0x088469f63a9bd743efa6497983c4e12be56d33d1,1,1,0.262364264467491,0.26220271295721,0.000161551510281,0
0xb56d622ddf60ec532b5f43b4ff9b0e7b1ff92db3,2,0,0.5988365010887039,0.0,0.5988365010887039,0
0x9e9a74c217659d23abc514aebb7fdec53c3a27ce,1,1,0.4054651081081644,0.4051850689008455,0.0002800392073188,0
0x65c739a6d3eaf1a55d5fb111fa7f1a93d6db5c91,1,1,0.1823215567939546,0.1819364826624269,0.0003850741315276,0
0x885a742719faf7ecc5670b16420a9487e9fbf625,0,1,0.0,1.297463147413275,-1.297463147413275,0
0x64340ed116881e2b435b7240b3a60cf224630e01,1,0,1.2029723039923526,0.0,1.2029723039923526,0
0xd43d09ec1bc5e57c8f3d0c64020d403b04c7f783,1,0,1.3001916620664788,0.0,1.3001916620664788,0
0xd0a6e6c54dbc68db5db3a091b171a77407ff7ccf,2,0,1.4372250897884336,0.0,1.4372250897884336,0
0x236f9f97e0e62388479bf9e5ba4889e46b0273c3,0,1,0.0,2.672114478454618,-2.672114478454618,0
0x5f882b4d2587f14e74a9a5b64b85eb86614f0927,1,1,2.672215748092994,2.672212845932896,2.9021600975731587e-06,0
0x94201e256351c423314a829f1563b7f738e10010,5,3,1.755087520721811,4.315873210281687,-2.560785689559876,0
0x9e6316f44baeeee5d41a1070516cc5fa47baf227,0,2,0.0,4.741211036713262,-4.741211036713262,0
0xfb11f704ca8282f9b1169410fb2ba11ae9feb7c3,1,1,0.6931471805599453,0.6928371324999126,0.0003100480600326,0
0x185aa2c4c4fe21beb8393b357fea16c82bdc8055,1,1,1.6352405506692078,1.635119701969029,0.0001208487001789,0
0x7b68538474a7b833c010d6da31768abdd5543bdf,3,2,2.137621407873607,2.1248928045837534,0.0127286032898537,0
0x55d34b686aa8c04921397c5807db9ecedba00a4c,3,0,2.017858648367897,0.0,2.017858648367897,0
0x77a77eca75445841875ebb67a33d0a97dc34d924,1,0,0.6931471805599453,0.0,0.6931471805599453,0
0x563b377a956c80d77a7c613a9343699ad6123911,0,2,0.0,1.771054405288128,-1.771054405288128,0
0xeed16856d551569d134530ee3967ec79995e2051,0,2,0.0,2.1818739418046613,-2.1818739418046613,0
0x6e0ec952e49212f2e2e2f94fedaa84f5c044acef,1,0,1.6094379124341005,0.0,1.6094379124341005,0
0xed2d26eed06ecfbfd796d1ec551d2a649a31e576,1,2,0.6225452860439064,4.584150818764016,-3.961605532720109,1
0x9c67e141c0472115aa1b98bd0088418be68fd249,0,1,0.0,0.1796931054402626,-0.1796931054402626,0
0xcfb98637bcae43c13323eaa1731ced2b716962fd,2,0,1.6540192318294775,0.0,1.6540192318294775,0
0x685445fe51b31790538890a6468851afbf7a0519,1,0,0.178639787391329,0.0,0.178639787391329,1
0x2b3a7b1a9fd2e122b4dfc028e3ea2b87a026b35d,3,2,0.8058541339175148,0.7091302524716506,0.0967238814458641,0
0xe606ab862d5ab58783b0eedee0839a2b47927ce8,0,1,0.0,0.009950330853168,-0.009950330853168,0
0x4bf722014e54aeab05fcf1519e6e4c0c3f742e43,1,0,0.0086880493624769,0.0,0.0086880493624769,1
0x00b91f69f195a08dfdb46dbb030abeba254f5965,1,1,0.009950330853168,0.0596253282759192,-0.0496749974227512,0
0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,1,0,0.0582689081239757,0.0,0.0582689081239757,0
0xfa2e97d6d22ce782160d5f98c3f09c9211928432,20,1,3.585775437670394,0.0953101798043248,3.4904652578660693,0
0x0c6f53c6291360fc301449600727f1e8c43a2f18,0,2,0.0,0.097580328338864,-0.097580328338864,0
0x0393f6a9b9cbb22b02b90a74513b0dddb36a2f27,1,2,0.009950330853168,1.5068845131359234,-1.496934182282755,0
0x2fcd3eaf5d3832cb2d2334120b96dd3f9742996b,0,1,0.0,0.0016444072210408,-0.0016444072210408,0
0xe5313ca4ac8e6343f98fc9dfd4f56128b6ec7f27,1,2,0.0198026272961797,1.289469534817478,-1.2696669075212983,0
0x9b0b8566cf7a12ac40ea23a024c36f6610370712,2,3,14.568676194757934,16.821670071986723,-2.252993877228789,0
0x4355fc160f74328f9b383df2ec589bb3dfd82ba0,2,0,1.88706964903238,0.0,1.88706964903238,0
0x1a57ffa36d8adf86072ba9172afa991642ff490a,2,3,14.488595261498055,15.354834026082838,-0.8662387645847822,0
0xef7b44a2223a84d4ef115dcea8a5da0f0724c5c3,18,0,36.69054566051394,0.0,36.69054566051394,0
0xe46b0709b1eb4d9fc7c6b90328331aa96fc21132,2,2,1.1647239654971318,1.101505223021484,0.0632187424756476,0
0xf4e469373edfdb26391fd18aedaf5ca578631a3b,5,9,7.60515291752104,9.25401960618758,-1.6488666886665395,0
0x91337a300e0361bddb2e377dd4e88ccb7796663d,0,2,0.0,3.297366140512205,-3.297366140512205,0
0xb01cb49fe0d6d6e47edf3a072d15dfe73155331c,0,1,0.0,1.8082887711792648,-1.8082887711792648,0
0xa890f7c10974394f59d3c77262bb24cfb10fafe6,1,2,2.3978952727983707,2.402269472635892,-0.004374199837521,0
0x7b7d54c7923f217a084148619bd38a16efefe8cf,2,0,4.97384985006658,0.0,4.97384985006658,0
0x8bfe5ebb128ee82f4ba80f56bb32409cc87bc6fb,1,0,1.791759469228055,0.0,1.791759469228055,0
0x10a919fabcfb4e992234e241692ae15687cfb7cb,3,7,6.822247869287572,11.188118044780571,-4.365870175493002,0
0x00a280386551c79a56889eb75db2edbf0251b853,4,4,11.912152954366867,6.622423137451774,5.289729816915093,0
0xc22462d4bc50952b061c9e6c585fdd9a04d0d75a,1,0,2.9444389791664403,0.0,2.9444389791664403,0
0x8a557c53c257642377769dd8452b4a050bc5d8d6,2,3,13.697644851511356,15.64194323173771,-1.9442983802263532,0
0x7bb56ce185646d3ed84e412391db20a6f30f26f2,2,4,12.15505097137838,10.6825493179919,1.4725016533864783,0
0xb503105062bbe0c81920b0b1ea5ac010d975d0e6,0,1,0.0,1.0031698114462009,-1.0031698114462009,0
0xc324f2f21e689f8c4b331f023a4e66cffdc46330,1,1,0.6931471805599453,0.0009193772431946,0.6922278033167507,0
0xfe7c5116db34cfb93c2bca1e435714981141ddd9,1,1,1.791759469228055,1.7916264603827707,0.0001330088452842,0
0x29d5527caa78f1946a409fa6acaf14a0a4a0274b,0,1,0.0,1.3403283567543152,-1.3403283567543152,0
0x1e1bb1388a1d12c058e0788278602c720fd9a37a,2,3,14.239495493064018,14.262294991107591,-0.0227994980435752,0
0x773495dab19992ca5cb77b4b2979041a9e6a3a03,2,3,14.19228862588452,16.385657469637987,-2.1933688437534684,0
0xd499369c282edcd1da3d67d60045f3b161f219a7,1,3,2.1422851103999005,2.7739575377645918,-0.6316724273646908,0
0x2ea8ff82fdadaf0ed596b3b850cd980bd61ea75f,0,1,0.0,0.7393430300222978,-0.7393430300222978,0
0xdc83bdd2182d1865829577e3fa22a0553a444783,0,1,0.0,0.5848548992517825,-0.5848548992517825,0
0xa3923e0616f631d4169188a00eb142e5da240378,1,2,0.5712779314430793,0.6507900547722903,-0.079512123329211,0
0x1699333a4e46093e15a94b4a213b88eb8a963834,0,1,0.0,0.6071474625798227,-0.6071474625798227,0
0xbb9bc244d798123fde783fcc1c72d3bb8c189413,2,0,3.414333852169483,0.0,3.414333852169483,0
0x24f21c22f0e641e2371f04a7bb8d713f89f53550,1,3,0.9138677989414014,2.5177744561347133,-1.603906657193312,0
0xc73e0268f6f50131752c61bbb0703886d655285e,3,1,4.431790737335865,2.808379883311915,1.6234108540239496,0
0x37c7bb944e42c02aab4afbba0e116238a2d4c51f,2,1,2.3005830903233724,0.9138677989414014,1.3867152913819711,0
0xec71850aea0f21b631794ae1534788b9e902e486,2,4,13.911399421045424,17.170186817547503,-3.258787396502079,0
0xec9529087af0d182064f8d782b465c44660c3e44,0,1,0.0,0.6982342196085024,-0.6982342196085024,0
0x7f99e2d6d903f94f68856b7b0a042910b4a12148,1,0,0.1151128071005045,0.0,0.1151128071005045,0
0x32be343b94f860124dc4fee278fdcbd38c102d88,0,8,0.0,17.532162946472212,-17.532162946472212,0
0xec50f0fde820335d7348303681cc2b80568864d9,7,8,10.96438029445948,10.940768618342709,0.0236116761167739,0
0xb4bfe8ccb5945718c9ebd1b553c2d66e4706cd79,5,8,6.983436478908054,11.196969986943818,-4.2135335080357645,0
0x151e201b90f8790568df0a2399d20521eaef4749,0,1,0.0,1.1629825050182248,-1.1629825050182248,0
0x038f79afcc9e67d78c5817119fbe4aaff8d50f9b,1,1,1.1600209167967532,1.1598892466866184,0.0001316701101348,0
0x7071f121c038a98f8a7d485648a27fcd48891ba8,1,1,1.7916264603827707,0.0953101798043248,1.696316280578446,0
0x49028b997bb6421b98131394963b03e4e7dd5241,1,0,0.0329511001396859,0.0,0.0329511001396859,0
0xdffd8040fc75dfb0849005e5aca6b7e5d2c02dfa,0,1,0.0,1.0645354733587928,-1.0645354733587928,0
0xf5a1c03d2a8c4864cc396d1f1253cc804b93b8c2,6,5,3.9020457456542217,3.5556680103003337,0.3463777353538879,0
0x6b4e6939418336f7a59ca59a14e82bcbe7e6f3fe,4,4,2.0309748432976096,0.7285536961876102,1.3024211471099991,0
0x15467b2aa60beb437af5e48e6a35d6914ba0ab7f,2,3,0.4937506729755246,1.18371190467203,-0.6899612316965053,0
0xb867cb709526099091585f0a4859b5b788d47532,1,1,1.161274049792821,0.0953101798043248,1.065963869988496,0
0xf8e6b927cc30d844e244a6f2afddacccb1a5813a,0,1,0.0,0.9162907318741552,-0.9162907318741552,0
0xc57f1148855e67763a694f7f2c0e68230adc686e,14,6,8.186779923057212,0.6588724558155785,7.527907467241634,0
0x42c5459911ae51d1d005cbe39749bd8d8e533c22,8,4,2.978220294348226,5.498888057009855,-2.5206677626616285,1
0xd8fcf9de1cf44796180afd9775bbca985835bfd8,1,0,0.0953101798043248,0.0,0.0953101798043248,0
0x2d10086e377405c88c06218383dad3f6d87e2e47,1,0,0.0953101798043248,0.0,0.0953101798043248,0
0x3d9849a5f3773fabaa8e1fd88dffa3b8eba05654,1,0,0.0953101798043248,0.0,0.0953101798043248,0
0xb638d6f5d674bd9980f3e2f67499c939e5a79382,14,1,12.695209884590444,4.219507705176107,8.475702179414338,0
0x8e6be4cc78557cf3087b15963bf7139b0154e0e0,1,1,0.0953101798043248,2.19722457733622,-2.1019143975318952,0
0x2670d24bd671a808e4909d0ea61d19e4f66b0bb7,2,3,4.690329014736041,8.934151993235616,-4.243822978499575,0
0xcdd1c19dcc3f473eaef6edb0a28e1e796d6e1767,1,0,0.0953101798043248,0.0,0.0953101798043248,0
0x5b67a30108e1a5f3d5a809d57e76cd16fdfde7a7,1,0,0.0953101798043248,0.0,0.0953101798043248,0
0x41dfc5797c8043a2f4f7e7abf71291064e091fc6,3,0,8.929938401821692,0.0,8.929938401821692,0
0xe27f3d11bf7cf42fc49b679d7705cacc670106a4,5,2,4.635423019179091,1.0987122836684429,3.536710735510648,0
0x2cfa3726c8ec8fce5b24f27377912698bfba739e,2,2,0.1897006511667134,0.1674538343427173,0.022246816823996,0
0x8271b2e8cbe29396e9563229030c89679b9470db,2,1,6.761521726038895,4.595018834931716,2.166502891107178,0
0x122c7f492c51c247e293b0f996fa63de61474959,5,13,6.297949662284526,5.405819201086354,0.892130461198172,0
0x7c757c83fd76d88e51e9bc735c0e2693758bcd30,1,7,0.6982522614167989,2.154608277860381,-1.4563560164435825,0
0xe0bf15a86389f38b7965f33d1ab7f6f356869e52,1,1,1.1264925535037835,1.126349585078266,0.0001429684255174,0
0xdae0665f0cf81626625cc8b9c5ff800862fc7801,0,1,0.0,0.7745239210927541,-0.7745239210927541,0
0x14963aafa18a50bb39a20ac5749a42e838f60c5c,1,1,0.0953101798043248,0.0923768208013583,0.0029333590029664,0
0x5531900432869c75170c70a90e5931692c77430c,2,3,1.869756200757938,2.0677135204238595,-0.1979573196659214,0
0xa3d781e3365779b087a8b4da8cf1bad9748ece9f,1,1,0.153579945560866,0.1528103405451789,0.000769605015687,0
0x00e0dc33d6ae7f73a4de8e5a914b23fa8f081633,3,4,3.85161461023305,1.50811022544866,2.34350438478439,0
0x34ad17a45d9e9ce4480c83142777d43911e10e7a,0,1,0.0,2.2874960886876967,-2.2874960886876967,0
0x7e82e80b8b51d898c7122c10069670a98acc31c7,0,1,0.0,0.2594147342614218,-0.2594147342614218,0
0xa9d8909c2998d6d38060ccb40f691d9de9280d5c,1,2,0.0198026272961797,0.0168331650904859,0.0029694622056937,0
0x2d777d5ff36ba9e76070b1f0790d0f6d08d437dd,1,2,1.671097292820828,1.760103318544789,-0.0890060257239608,0
0x36db23fd8e0fabb300ba95bfdf4a0f20b05eebfb,14,2,19.05970797392419,5.409644127018604,13.650063846905589,0
0xbd4b803eef779531f421c6d9c8d92a35f112926f,1,0,0.009950330853168,0.0,0.009950330853168,0
0x648006f87bc9401f2c7ae64f4b3f73f19272843d,0,1,0.0,1.6094379124341005,-1.6094379124341005,0
0xb83814f8b0f1948aa663cf5540631a9a5c9e8fe3,2,1,9.149315670138408,4.5643438164582655,4.584971853680143,0
0x80e27819d9276460b8a8c56fab420d2e0411fbf0,1,1,2.268180945383012,2.2729353136072064,-0.0047543682241943,0
0x6d92dae3fbdcc873a8e7915ca19d744b5f9ab2b0,4,8,1.2742677814530146,2.816370041331812,-1.5421022598787977,0
0x70faa28a6b8d6829a4b1e649d26ec9a2a39ba413,2,6,2.3279568344689414,4.604963510638251,-2.27700667616931,0
0x8be03e2809b385f7b651439d953e806f38bc5483,1,0,0.6931471805599453,0.0,0.6931471805599453,0
0x44ad644576eeebffcd9ad89728d2a6c415cf8fb5,1,0,1.1568811967920856,0.0,1.1568811967920856,0
0x332cd6ae95878dda8fd2b5097b6fba676876315a,2,2,1.8075289268439083,2.552997956598737,-0.7454690297548292,0
0x7e3c95a55b7c1de2de28b6919f70f14e1df7d6ea,0,1,0.0,0.0803141778990832,-0.0803141778990832,0
0xbccf7dfb275ff225559266437fea2ddf7804b0ba,0,1,0.0,0.0446392811620368,-0.0446392811620368,0
0x389ba51c6a4a9bff9ffafb13538eed4ec93842c5,0,1,0.0,0.0867842684636907,-0.0867842684636907,0
0x4e575141a24cf1df7c758bee6c0da1339b9c271e,0,1,0.0,0.0675406770294762,-0.0675406770294762,0
0x95fb5afb14c1ef9ab7d179c5c300503fd66a5ee2,0,1,0.0,0.1542827875161541,-0.1542827875161541,0
0xb2cc23280cfe22b4b37634c143d4271679bf7649,0,1,0.0,0.1365898051592508,-0.1365898051592508,0
0x5266530b2f1816b20cb7c8dd478f25cc3d2da552,0,1,0.0,0.1400107114295714,-0.1400107114295714,0
0x3a6eb4c52dd63726205eadce3ea494b558c40f7d,0,1,0.0,0.0240306777211186,-0.0240306777211186,0
0xde59ff85f605d11016a8baee8edccc5c7653eba9,0,1,0.0,0.1703799561063887,-0.1703799561063887,0
0x3586365bddb470075b305e853ff4ff2981bb8de1,0,1,0.0,0.0635995122387635,-0.0635995122387635,0
0xc99526af66ee8b3f4a7c40ec4adc62e703063858,0,1,0.0,0.0592259076010334,-0.0592259076010334,0
0x97c7be7c0bdefd1b5694b2666053e2f90b0ffdde,0,1,0.0,0.0369233955695969,-0.0369233955695969,0
0xd2cc9027480f9630e291e91074b95343f886e043,0,1,0.0,0.1009946923049944,-0.1009946923049944,0
0x8ad01f41aaa83cd4ff9a4935b0bd4d4d56a533d5,0,1,0.0,0.0618727837146552,-0.0618727837146552,0
0x2cef21e091d1922d19efc08b3ee41f9c35651fbc,0,1,0.0,0.0915260070273383,-0.0915260070273383,0
0x798da02179360d22a5df96223f63ca01e9a1e098,0,1,0.0,0.0476151873559747,-0.0476151873559747,0
0x2f3c9cb4407b6bba5658d48e52494e62b0fcf270,0,1,0.0,0.0931705715651463,-0.0931705715651463,0
0x9cb8a30ecf0fb46b3b283c36efd79907a606b1bc,0,1,0.0,0.0867387131535576,-0.0867387131535576,0
0x4d461380c07cc4eda378eb970e514dad24f3aeb7,0,1,0.0,0.0657137677646317,-0.0657137677646317,0
0x6b5cde27f9375ea637cac59de6f2c5eaa22fbf85,1,1,0.004987541511039,0.0039920212695374,0.0009955202415015,0
0x9276db4d115a7ad0494ce9f61ac2e813fc66e549,1,0,0.0072620533442346,0.0,0.0072620533442346,0
0xc597a5d92f5dc1137d847db733cfe02c6d209f13,0,1,0.0,0.0198026272961797,-0.0198026272961797,0
0x7ed58877581d07bb4238a8b4d341e54c609b73c2,1,0,0.0100912201749767,0.0,0.0100912201749767,0
0x74702f877ecac57cddb52aca5a098eb2a54588bc,2,0,0.0044948828612601,0.0,0.0044948828612601,0
0xfcba3669676b6398605ffa321fde355af94b5b43,1,0,0.262364264467491,0.0,0.262364264467491,0
0x06427b2df2b3ff1c09adc93b2a6e4cc10dd8553b,0,1,0.0,0.0060820301514755,-0.0060820301514755,0
0xb9bef5224c1542f6fe271df8886813c1d62c0153,1,0,0.0096532570281383,0.0,0.0096532570281383,0
0x03c3c894b59aada30ea11771f32da87765b15715,1,0,0.26220271295721,0.0,0.26220271295721,0
0x6f0e00f717de9422958e07884fa58fa7d0b3eed7,1,0,0.4051850689008455,0.0,0.4051850689008455,0
0xb6c3e6a645f105efae04d3332d3af259868e8e83,1,0,0.1819364826624269,0.0,0.1819364826624269,0
0xd9aad3bff6fce931df45e40731ef4857c0d847f6,1,0,2.672212845932896,0.0,2.672212845932896,0
0x97703164bcf27eb9abaf220bb76a94e280966a9d,0,1,0.0,0.6891469693728706,-0.6891469693728706,0
0xca32bf5b5eb9f07a42ec918057e29fc17c69b8f0,0,1,0.0,0.3173170853814501,-0.3173170853814501,0
0x41177b0094b9759a3b366fe7d4699fb97d82a58b,0,1,0.0,0.7358037324663467,-0.7358037324663467,0
0x3853ba76ec6ae97818e2d0e0839c9eda6c396690,1,0,2.3978952727983707,0.0,2.3978952727983707,1
0xa3f7e82e6d4f050f084b8adf0b157a107210cbb3,0,1,0.0,0.0121835966438306,-0.0121835966438306,0
0x26b40d336345c292bedfd129d9b70e607932d8fb,1,0,0.1262184682552617,0.0,0.1262184682552617,0
0x10a5ea42a468e6770806934d4e3a022091480807,1,0,1.791759469228055,0.0,1.791759469228055,0
0x3b0bc51ab9de1e5b7b6e34e5b960285805c41736,0,2,0.0,1.8980075563367496,-1.8980075563367496,0
